"","V1"
"X2019.03.02.20",0.00261616904982219
"X2019.03.02.21",0.00286782601581107
"X2019.03.02.22",0.00157861199022057
"X2019.03.02.23",0.00154970750223184
"X2019.03.03",0.000289151906376441
"X2019.03.03.1",0.000124112553440281
"X2019.03.03.2",0.00141860594689251
"X2019.03.03.3",0.000896665079668435
"X2019.03.03.4",0.000634882407168606
"X2019.03.03.5",0.000605743684878016
"X2019.03.03.6",0.00053476274891462
"X2019.03.03.7",0.00106012214720889
"X2019.03.03.8",0.00171552155838435
"X2019.03.03.9",0.000949215988422489
"X2019.03.03.10",0.000330495631784644
"X2019.03.03.11",0.00113782355149845
"X2019.03.03.12",0.000366995714112242
"X2019.03.03.13",0.00105290410592237
"X2019.03.03.14",0.00398500387921206
"X2019.03.03.15",0.00647272949891377
"X2019.03.03.16",0.0017439936243348
"X2019.03.03.17",0.000986650653123483
"X2019.03.03.18",0.000273407559837986
"X2019.03.03.19",0.00108729970903138
"X2019.03.03.20",0.0017980120397839
"X2019.03.03.21",0.00146565158428152
"X2019.03.03.22",0.00451231550557664
"X2019.03.03.23",0.00367108309561588
"X2019.03.04",0.00660377205782679
"X2019.03.04.1",0.00148924405426116
"X2019.03.04.2",0.00600658875478619
"X2019.03.04.3",0.00366286635268396
"X2019.03.04.4",0.0150908851803364
"X2019.03.04.5",0.0134331125144078
"X2019.03.04.6",0.0014675091979696
"X2019.03.04.7",0.0029183297059938
"X2019.03.04.8",0.00328639197061596
"X2019.03.04.9",0.00447906295402439
"X2019.03.04.10",0.00324353351923256
"X2019.03.04.11",0.00541841088232463
"X2019.03.04.12",0.00508728227850905
"X2019.03.04.13",0.00275893304926313
"X2019.03.04.14",0.0023993244738491
"X2019.03.04.15",0.00251818495589831
"X2019.03.04.16",0.00388679495939873
"X2019.03.04.17",0.000159951662028036
"X2019.03.04.18",0.00186239125875035
"X2019.03.04.19",0.00209759975266469
"X2019.03.04.20",0.00119732774784835
"X2019.03.04.21",0.0012587323502497
"X2019.03.04.22",0.00495140313335692
"X2019.03.04.23",0.00392053308568711
"X2019.03.05",0.00308906010251488
"X2019.03.05.1",0.00251067643704283
"X2019.03.05.2",0.00488502724807471
"X2019.03.05.3",7.46086519618266e-05
"X2019.03.05.4",0.00566770071369393
"X2019.03.05.5",0.00139077887996954
"X2019.03.05.6",7.12239868015475e-05
"X2019.03.05.7",0.00418548095443445
"X2019.03.05.8",0.00513573303421562
"X2019.03.05.9",0.00247343082629183
"X2019.03.05.10",0.000927168164786952
"X2019.03.05.11",0.00125316177928699
"X2019.03.05.12",0.0043459682236977
"X2019.03.05.13",0.0458728700371914
"X2019.03.05.14",0.00722843727433142
"X2019.03.05.15",0.00177326719167567
"X2019.03.05.16",0.00421071208110287
"X2019.03.05.17",0.0035014605591954
"X2019.03.05.18",0.00160730155347971
"X2019.03.05.19",0.00435132643058798
"X2019.03.05.20",0.00621512281124926
"X2019.03.05.21",0.00137037157166569
"X2019.03.05.22",0.000296015540670678
"X2019.03.05.23",0.00518278799974302
"X2019.03.06",0.00647960124942096
"X2019.03.06.1",0.00164776845313643
"X2019.03.06.2",0.00041373842398336
"X2019.03.06.3",0.00433829349155001
"X2019.03.06.4",0.00153808954182552
"X2019.03.06.5",0.000753768256863156
"X2019.03.06.6",0.00629337814594794
"X2019.03.06.7",0.000605605855497953
"X2019.03.06.8",0.00445548001489852
"X2019.03.06.9",0.00524240288592227
"X2019.03.06.10",7.50353804878259e-05
"X2019.03.06.11",0.00420593523287253
"X2019.03.06.12",0.00211541922525603
"X2019.03.06.13",0.0046131280674788
"X2019.03.06.14",0.00142771981870667
"X2019.03.06.15",0.00608946874672456
"X2019.03.06.16",0.00229625281770412
"X2019.03.06.17",0.00474928733413558
"X2019.03.06.18",0.00130134133365893
"X2019.03.06.19",0.00220315353015673
"X2019.03.06.20",0.000633325146474101
"X2019.03.06.21",0.000406668494922663
"X2019.03.06.22",0.0028346477089937
"X2019.03.06.23",0.000165119299048618
"X2019.03.07",0.00393250122556806
"X2019.03.07.1",0.0039182865214828
"X2019.03.07.2",0.00101062433037535
"X2019.03.07.3",0.00130623954250242
"X2019.03.07.4",0.00451797660189266
"X2019.03.07.5",0.00588580150647299
"X2019.03.07.6",0.00525854381774916
"X2019.03.07.7",0.0015342997039201
"X2019.03.07.8",0.00704489216109231
"X2019.03.07.9",0.00057911289533463
"X2019.03.07.10",0.00125459407714119
"X2019.03.07.11",0.00392819061868547
"X2019.03.07.12",0.00442936059491485
"X2019.03.07.13",0.00199878092532055
"X2019.03.07.14",0.00607641536302184
"X2019.03.07.15",0.00522741854354186
"X2019.03.07.16",0.00471825360028668
"X2019.03.07.17",0.00562239681131877
"X2019.03.07.18",0.00416081117255042
"X2019.03.07.19",0.00330331213223207
"X2019.03.07.20",0.00287902211281123
"X2019.03.07.21",0.00193574265718214
"X2019.03.07.22",0.00525647141619045
"X2019.03.07.23",0.00289589386344306
"X2019.03.08",0.00465665826121101
"X2019.03.08.1",0.00590710170758436
"X2019.03.08.2",0.00174197831586993
"X2019.03.08.3",0.00230572179606927
"X2019.03.08.4",0.00615914841357988
"X2019.03.08.5",0.00190053522269933
"X2019.03.08.6",0.00628428051384615
"X2019.03.08.7",0.0069677164185868
"X2019.03.08.8",0.004389438162854
"X2019.03.08.9",0.00219880766617447
"X2019.03.08.10",0.00819017039169501
"X2019.03.08.11",0.00579348374948007
"X2019.03.08.12",0.00146449051713236
"X2019.03.08.13",0.00371304613580258
"X2019.03.08.14",0.00186401874534641
"X2019.03.08.15",0.00235035339341205
"X2019.03.08.16",0.00159081106285817
"X2019.03.08.17",0.00213735675441547
"X2019.03.08.18",0.000383347820728254
"X2019.03.08.19",0.00500829896245771
"X2019.03.08.20",0.00121296024165942
"X2019.03.08.21",0.0150026023363457
"X2019.03.08.22",0.016260469595576
"X2019.03.08.23",0.00716542240284125
"X2019.03.09",0.0010993578891542
"X2019.03.09.1",0.00304809061724336
"X2019.03.09.2",0.00175991256778642
"X2019.03.09.3",0.00347805954314439
"X2019.03.09.4",0.00338095818752103
"X2019.03.09.5",0.000184575199029675
"X2019.03.09.6",0.0127028047164365
"X2019.03.09.7",0.00108471795344551
"X2019.03.09.8",0.00328633856659345
"X2019.03.09.9",0.00146603593834729
"X2019.03.09.10",0.00339248790643339
"X2019.03.09.11",0.00122682158924665
"X2019.03.09.12",0.0045141691458017
"X2019.03.09.13",0.000369258910039084
"X2019.03.09.14",0.00911262809876472
"X2019.03.09.15",0.000213884889095308
"X2019.03.09.16",0.00759792783485669
"X2019.03.09.17",0.00536757829134904
"X2019.03.09.18",0.00504580566790205
"X2019.03.09.19",0.000909422091756891
"X2019.03.09.20",0.00750384785056794
"X2019.03.09.21",0.000303174829248025
"X2019.03.09.22",0.00336384324401988
"X2019.03.09.23",0.00809583645131988
"X2019.03.10",0.00406726392691352
"X2019.03.10.1",0.00249441345059182
"X2019.03.10.2",0.0040212474852147
"X2019.03.10.3",0.00271552322736441
"X2019.03.10.4",3.44320279535961e-05
"X2019.03.10.5",0.000500263894303315
"X2019.03.10.6",0.0070816841210053
"X2019.03.10.7",0.000281041846722293
"X2019.03.10.8",0.00256742498877891
"X2019.03.10.9",0.00336564034844586
"X2019.03.10.10",0.000360404683372003
"X2019.03.10.11",0.00343862830834798
"X2019.03.10.12",0.00233556866941011
